"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0000041",0.000874194873355084,19.5,0.195880295375049,3,16,"transition metal ion transport"
"2","GO:0006825",0.00297776742587905,33.2983606557377,0.0856976292265837,2,7,"copper ion transport"
"3","GO:0030001",0.00339622621974937,4.54736842105263,1.4813447337738,6,121,"metal ion transport"
"4","GO:0006812",0.00486064451067217,3.70256024096386,2.11795569374271,7,173,"cation transport"
"5","GO:0006084",0.00623155275169374,20.7991803278689,0.122425184609405,2,10,"acetyl-CoA metabolic process"
"6","GO:0006730",0.00623155275169374,20.7991803278689,0.122425184609405,2,10,"one-carbon metabolic process"
"7","GO:0006790",0.00708328901452413,5.77305372019535,0.771278663039254,4,63,"sulfur compound metabolic process"
"8","GO:0035383",0.00899671983469694,16.6327868852459,0.146910221531286,2,12,"thioester metabolic process"
"9","GO:0006637",0.00899671983469694,16.6327868852459,0.146910221531286,2,12,"acyl-CoA metabolic process"
"10","GO:0009066",0.0105491539199463,15.1177347242921,0.159152739992227,2,13,"aspartate family amino acid metabolic process"
"11","GO:1902224",0.0122425184609406,Inf,0.0122425184609405,1,1,"ketone body metabolic process"
"12","GO:1902767",0.0122425184609406,Inf,0.0122425184609405,1,1,"isoprenoid biosynthetic process via mevalonate"
"13","GO:1901569",0.0122425184609406,Inf,0.0122425184609405,1,1,"fatty acid derivative catabolic process"
"14","GO:0034508",0.0122425184609406,Inf,0.0122425184609405,1,1,"centromere complex assembly"
"15","GO:0099022",0.0122425184609406,Inf,0.0122425184609405,1,1,"vesicle tethering"
"16","GO:0007300",0.0122425184609406,Inf,0.0122425184609405,1,1,"ovarian nurse cell to oocyte transport"
"17","GO:0000462",0.0122425184609406,Inf,0.0122425184609405,1,1,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
"18","GO:0000188",0.0122425184609406,Inf,0.0122425184609405,1,1,"inactivation of MAPK activity"
"19","GO:0016114",0.0122425184609406,Inf,0.0122425184609405,1,1,"terpenoid biosynthetic process"
"20","GO:0043407",0.0122425184609406,Inf,0.0122425184609405,1,1,"negative regulation of MAP kinase activity"
"21","GO:0043409",0.0122425184609406,Inf,0.0122425184609405,1,1,"negative regulation of MAPK cascade"
"22","GO:0046950",0.0122425184609406,Inf,0.0122425184609405,1,1,"cellular ketone body metabolic process"
"23","GO:0046952",0.0122425184609406,Inf,0.0122425184609405,1,1,"ketone body catabolic process"
"24","GO:0090522",0.0122425184609406,Inf,0.0122425184609405,1,1,"vesicle tethering involved in exocytosis"
"25","GO:0010457",0.0122425184609406,Inf,0.0122425184609405,1,1,"centriole-centriole cohesion"
"26","GO:0006556",0.0122425184609406,Inf,0.0122425184609405,1,1,"S-adenosylmethionine biosynthetic process"
"27","GO:0010142",0.0122425184609406,Inf,0.0122425184609405,1,1,"farnesyl diphosphate biosynthetic process, mevalonate pathway"
"28","GO:0045337",0.0122425184609406,Inf,0.0122425184609405,1,1,"farnesyl diphosphate biosynthetic process"
"29","GO:0045338",0.0122425184609406,Inf,0.0122425184609405,1,1,"farnesyl diphosphate metabolic process"
