target_id	length	eff_length	est_counts	tpm
NM_001010975.1	1251	963.654	7210	2789.66
NM_001011562.1	863	575.788	21.327	13.8103
NM_001011563.1	2084	1796.65	59	12.244
NM_001011564.2	1326	1038.65	161	57.7952
NM_001011565.1	3023	2735.65	52.3905	7.14049
NM_001011566.1	1503	1215.65	0	0
NM_001011567.1	4030	3742.65	0	0
NM_001011568.1	2077	1789.65	6.92067	1.44184
NM_001011570.1	582	296.105	1878	2364.76
NM_001011571.1	2093	1805.65	2.35105	0.485471
NM_001011572.1	2346	2058.65	5970	1081.25
NM_001011573.1	3160	2872.65	0	0
NM_001011574.1	1940	1652.65	84	18.9511
NM_001011575.1	2163	1875.65	26.0778	5.18389
NM_001011576.1	1195	907.654	28.3642	11.6516
NM_001011577.1	2389	2101.65	135.568	24.0509
NM_001011578.1	5441	5153.65	4	0.289389
NM_001011579.1	1430	1142.65	28	9.13651
NM_001011580.1	1544	1256.65	0	0
NM_001011581.1	2439	2151.65	0	0
NM_001011582.1	356	98.4448	56	212.096
NM_001011583.2	635	348.235	2181	2335.18
NM_001011584.1	1606	1318.65	0	0
NM_001011585.1	1638	1350.65	35.2912	9.74224
NM_001011586.1	2205	1917.65	0	0
NM_001011587.1	496	213.335	0	0
NM_001011588.1	724	436.886	34	29.0167
NM_001011589.1	624	337.372	83	91.7289
NM_001011590.1	574	288.339	252	325.862
NM_001011591.1	584	298.075	619	774.287
NM_001011592.1	1590	1302.65	126.318	36.1554
NM_001011593.1	548	263.052	27.9419	39.6051
NM_001011594.1	4195	3907.65	7.79142	0.743425
NM_001011595.1	2818	2530.65	13.1204	1.93308
NM_001011596.1	4100	3812.65	211.551	20.6883
NM_001011597.1	2673	2385.65	344.824	53.8922
NM_001011598.1	1624	1336.65	1	0.278945
NM_001011599.1	1942	1654.65	14	3.1547
NM_001011600.1	2052	1764.65	74	15.6354
NM_001011601.1	1830	1542.65	20	4.83391
NM_001011602.1	2795	2507.65	13	1.93291
NM_001011603.1	1683	1395.65	57.3531	15.322
NM_001011604.3	685	398.008	136.588	127.955
NM_001011605.1	1448	1160.65	679	218.124
NM_001011606.1	1757	1469.65	155	39.3236
NM_001011607.2	381	115.635	4	12.8976
NM_001011608.1	1873	1585.65	2535	596.083
NM_001011610.1	1612	1324.65	2.76797	0.779105
NM_001011611.2	369	107.178	0	0
NM_001011612.1	304	66.9142	0	0
NM_001011613.1	710	422.886	213	187.799
NM_001011614.1	688	401.008	0	0
NM_001011615.1	664	377.125	6589	6514.35
NM_001011616.2	680	393.008	1578	1497.07
NM_001011617.1	374	110.565	3370	11364.5
NM_001011618.1	523	239.092	0	0
NM_001011619.1	1559	1271.65	1.12141	0.328802
NM_001011620.1	957	669.725	10.8455	6.03798
NM_001011621.1	3254	2966.65	0	0
NM_001011622.1	1529	1241.65	8	2.40229
NM_001011623.1	3376	3088.65	0	0
NM_001011624.1	4969	4681.65	13.3787	1.06549
NM_001011625.2	1940	1652.65	7.45871	1.68275
NM_001011626.2	755	467.841	193.81	154.46
NM_001011627.1	2520	2232.65	396	66.1318
NM_001011628.2	1386	1098.65	83.1794	28.2287
NM_001011629.1	14440	14152.7	60.6382	1.59752
NM_001011630.1	630	343.304	1607.13	1745.46
NM_001011631.1	1741	1453.65	5.77089	1.48019
NM_001011632.2	2009	1721.65	1.65891	0.359265
NM_001011633.1	1533	1245.65	4.8166	1.44172
NM_001011634.2	3754	3466.65	4.44998	0.478613
NM_001011635.1	1447	1159.65	1046	336.31
NM_001011636.1	570	284.425	54	70.7885
NM_001011637.1	1369	1081.65	0	0
NM_001011638.1	584	298.075	2	2.50173
NM_001011639.2	1806	1518.65	6682	1640.53
NM_001011640.1	991	703.725	298	157.888
NM_001011641.1	970	682.725	42	22.9372
NM_001011643.1	2378	2090.65	199.815	35.6354
NM_001011644.2	1200	912.654	3.44983	1.40938
NM_001011650.1	2242	1954.65	10	1.90751
NM_001011652.2	969	681.725	4434	2425.06
NM_001011653.2	898	610.788	4.17489	2.54854
NM_001011654.2	749	461.841	10	8.07318
NM_001012429.1	672	385.086	1379.32	1335.5
NM_001012615.1	1097	809.654	38	17.4993
NM_001012627.1	3153	2865.65	0	0
NM_001012962.1	3606	3318.65	92	10.3362
NM_001012963.1	502	218.942	0	0
NM_001013006.1	2991	2703.65	0	0
NM_001013359.2	1964	1676.65	6.73551	1.49784
NM_001013361.1	4113	3825.65	3	0.292383
NM_001014429.1	1427	1139.65	53	17.3396
NM_001014430.1	438	161.586	189.828	438.018
NM_001014983.1	3250	2962.65	0	0
NM_001014991.1	7242	6954.65	0	0
NM_001014992.2	2498	2210.65	0	0
NM_001014993.1	1386	1098.65	370.598	125.771
NM_001014994.1	1892	1604.65	8.19988	1.9053
NM_001024697.1	1793	1505.65	220	54.4797
NM_001032361.1	3585	3297.65	0	0
NM_001037318.2	2515	2227.65	2	0.334749
NM_001039968.1	1349	1061.65	5	1.756
NM_001040203.1	644	357.235	5.59674	5.84142
NM_001040204.1	793	505.841	72.4017	53.3669
NM_001040205.1	698	410.928	122	110.696
NM_001040206.1	682	395.008	488.806	461.389
NM_001040207.1	1179	891.654	255	106.63
NM_001040208.1	582	296.105	12	15.1103
NM_001040209.1	588	302.045	73.5756	90.8237
NM_001040220.1	483	201.305	4	7.4087
NM_001040221.1	459	179.777	76.155	157.943
NM_001040223.1	555	269.758	22	30.4078
NM_001040224.1	399	129.717	5	14.3717
NM_001040225.1	407	136.389	1.8935	5.17633
NM_001040226.1	432	156.441	18	42.9001
NM_001040227.1	724	436.886	58.1944	49.6649
NM_001040229.1	453	174.475	8.21975	17.5656
NM_001040230.1	13107	12819.7	445	12.9426
NM_001040231.1	363	103.089	0	0
NM_001040233.1	1647	1359.65	25024.2	6862.27
NM_001040234.1	1500	1212.65	1445.93	444.578
NM_001040235.2	6077	5789.65	0	0
NM_001040236.1	1767	1479.65	199	50.1452
NM_001040237.1	5107	4819.65	125.6	9.7165
NM_001040255.1	1893	1605.65	8.55176	1.98582
NM_001040256.1	767	479.841	127.401	98.9952
NM_001040257.1	1554	1266.65	3.82835	1.12691
NM_001040258.1	1250	962.654	60.5221	23.4412
NM_001040259.1	1743	1455.65	10	2.56141
NM_001040262.2	438	161.586	1	2.30745
NM_001040263.1	1550	1262.65	201	59.3538
NM_001040264.1	1600	1312.65	109	30.9609
NM_001040265.1	1689	1401.65	8.25228	2.19518
NM_001040266.2	1599	1311.65	0	0
NM_001040267.1	1895	1607.65	38.6325	8.95977
NM_001040269.1	1397	1109.65	0	0
NM_001040270.1	509	225.538	0	0
NM_001040277.1	2150	1862.65	11.6101	2.32403
NM_001040681.1	2499	2211.65	7	1.1801
NM_001042458.1	1737	1449.65	1.30272	0.335062
NM_001042460.1	1794	1506.65	8.35724	2.06817
NM_001077808.1	5328	5040.65	5.74627	0.425046
NM_001077809.1	1344	1056.65	0	0
NM_001077810.1	354	97.081	104	399.426
NM_001077811.1	1287	999.654	0	0
NM_001077812.1	1470	1182.65	0	0
NM_001077813.1	3226	2938.65	54.3494	6.89578
NM_001077814.1	387	120.259	5.44337	16.8767
NM_001077815.1	1855	1567.65	0	0
NM_001077816.1	1530	1242.65	0	0
NM_001077817.1	1194	906.654	0	0
NM_001077818.1	1707	1419.65	0	0
NM_001077819.1	378	113.445	2	6.57328
NM_001077820.1	351	95.1988	34	133.163
NM_001077821.1	4097	3809.65	7.50679	0.734692
NM_001077822.1	1533	1245.65	2	0.598645
NM_001077823.2	516	232.306	48.2653	77.4661
NM_001077824.1	1842	1554.65	1.70585	0.409115
NM_001077825.1	1158	870.654	59	25.2664
NM_001078661.1	315	73.2067	0	0
NM_001079560.1	1607	1319.65	2	0.565076
NM_001079561.1	1701	1413.65	0	0
NM_001080094.2	2123	1835.65	4	0.812468
NM_001080095.1	1590	1302.65	0	0
NM_001080110.1	2703	2415.65	9.2582	1.42899
NM_001080205.1	2713	2425.65	122	18.7529
NM_001083630.1	1713	1425.65	55.0132	14.3876
NM_001085344.1	515	231.353	151	243.354
NM_001085345.1	1491	1203.65	2727	844.735
NM_001085346.1	509	225.538	1482.25	2450.41
NM_001097154.2	1766	1478.65	901	227.193
NM_001098167.1	767	479.841	36.1895	28.1205
NM_001098214.1	1863	1575.65	15.0034	3.55031
NM_001098215.2	2635	2347.65	21.0714	3.34654
NM_001098217.1	2187	1899.65	9.84993	1.93328
NM_001098218.1	2148	1860.65	25.8946	5.18895
NM_001098219.1	2139	1851.65	1	0.201362
NM_001098220.1	1806	1518.65	0	0
NM_001098221.1	1763	1475.65	5	1.26335
NM_001098223.1	1436	1148.65	6	1.9476
NM_001098224.2	1333	1045.65	301	107.329
NM_001098228.1	1286	998.654	22.1079	8.25411
NM_001098229.1	1284	996.654	78	29.1801
NM_001098232.1	1146	858.654	0.308095	0.133784
NM_001098234.1	462	182.367	7.79565	15.9384
NM_001098717.1	2199	1911.65	6	1.17025
NM_001101023.1	3033	2745.65	0	0
NM_001104949.1	3122	2834.65	0	0
NM_001110712.2	754	466.841	0	0
NM_001110764.1	2606	2318.65	55	8.8443
NM_001111255.1	2504	2216.65	0	0
NM_001112670.1	3330	3042.65	34.3948	4.21481
NM_001112671.1	3001	2713.65	323.236	44.4122
NM_001112672.2	1701	1413.65	14.9988	3.95596
NM_001113285.1	2779	2491.65	0	0
NM_001113739.1	1509	1221.65	541.114	165.149
NM_001114188.1	1950	1662.65	0	0
NM_001114198.1	730	442.886	75.4547	63.523
NM_001115078.1	2659	2371.65	0	0
NM_001123013.2	6157	5869.65	0	0
NM_001126243.2	2949	2661.65	6.54658	0.917064
NM_001126244.1	1674	1386.65	3	0.806659
NM_001131037.1	1164	876.654	0	0
NM_001131038.1	2722	2434.65	27	4.13488
NM_001134227.1	1704	1416.65	0.680933	0.179216
NM_001134333.1	282	56.5144	0	0
NM_001134371.1	591	304.984	13	15.8929
NM_001134668.1	2541	2253.65	487	80.571
NM_001134669.1	584	298.075	0	0
NM_001134722.1	105	24.2593	0	0
NM_001134828.1	1495	1207.65	121	37.3577
NM_001134934.1	3281	2993.65	27.0291	3.3664
NM_001134935.1	2337	2049.65	0	0
NM_001134936.1	1992	1704.65	3.3904	0.74157
NM_001134940.1	1464	1176.65	3.46747	1.09876
NM_001134942.1	1621	1333.65	182	50.8821
NM_001134943.1	1434	1146.65	0	0
NM_001134947.1	1760	1472.65	370.931	93.9137
NM_001134948.1	3181	2893.65	15.68	2.02039
NM_001134949.1	3346	3058.65	20.0886	2.44882
NM_001134950.1	2295	2007.65	27.551	5.11664
NM_001135735.1	1032	744.654	625	312.941
NM_001135905.1	488	205.974	31.972	57.8755
NM_001135909.1	320	76.0627	29	142.155
NM_001136187.1	614	327.604	44	50.0772
NM_001136206.1	1002	714.654	3	1.56517
NM_001136207.1	930	642.725	0	0
NM_001136208.1	1008	720.654	1	0.51738
NM_001136209.1	1029	741.654	1	0.502731
NM_001141964.1	2248	1960.65	57	10.8395
NM_001142436.1	1295	1007.65	28.4024	10.5095
NM_001142461.1	824	536.788	48	33.3408
NM_001142561.1	1943	1655.65	8.32867	1.87561
NM_001142607.1	642	355.235	4	4.19838
NM_001142609.1	1671	1383.65	0	0
NM_001142637.1	999	711.654	0	0
NM_001142656.2	710	422.886	0	0
NM_001142693.1	1386	1098.65	67	22.7379
NM_001143878.1	1377	1089.65	0	0
NM_001143879.1	1428	1140.65	0	0
NM_001143880.1	1470	1182.65	0	0
NM_001143921.1	2102	1814.65	141.573	29.0887
NM_001144839.2	596	309.954	179.529	215.961
NM_001145735.2	1347	1059.65	145.344	51.1411
NM_001145736.1	2424	2136.65	1.34559	0.234809
NM_001145737.1	2433	2145.65	0	0
NM_001145738.1	2787	2499.65	43.2627	6.45313
NM_001145739.1	2553	2265.65	0	0
NM_001145740.1	3633	3345.65	3	0.334331
NM_001159303.1	1404	1116.65	0	0
NM_001159355.1	2782	2494.65	0	0
NM_001160048.1	2747	2459.65	935	141.734
NM_001160050.1	2417	2129.65	22715	3976.86
NM_001160052.1	2920	2632.65	1186	167.968
NM_001160064.1	2844	2556.65	1303	190.024
NM_001160072.1	2237	1949.65	6252	1195.63
NM_001160270.1	698	410.928	22.7394	20.6325
NM_001160405.2	2980	2692.65	109.448	15.1553
NM_001161709.2	856	568.788	124	81.2846
NM_001161787.1	927	639.725	312.933	182.387
NM_001161788.1	843	555.788	9.06695	6.0826
NM_001161831.1	683	396.008	183.392	172.668
NM_001162398.1	165	24.5581	3	45.5474
NM_001162513.1	4073	3785.65	7.89642	0.777725
NM_001162516.1	1758	1470.65	121.234	30.7361
NM_001163463.1	481	199.53	65	121.462
NM_001163712.1	1155	867.654	14.7433	6.33557
NM_001163714.1	1566	1278.65	2074.39	604.886
NM_001163715.1	854	566.788	66	43.4171
NM_001163716.1	900	612.788	520.034	316.416
NM_001163717.1	2152	1864.65	7.50923	1.50153
NM_001164008.1	2209	1921.65	9	1.74624
NM_001164809.1	503	219.897	4.63499	7.85896
NM_001164810.1	871	583.788	123.344	78.777
NM_001165904.1	5715	5427.65	1.50063	0.103085
NM_001165905.1	6135	5847.65	60.1069	3.83248
NM_001165906.1	3754	3466.65	289.095	31.0933
NM_001167709.1	732	444.886	8	6.70468
NM_001167720.1	599	312.86	1	1.19176
NM_001167836.1	1455	1167.65	24.7763	7.91149
NM_001167893.1	1135	847.654	47	20.6736
NM_001168336.1	1053	765.654	17	8.27853
NM_001168425.1	1144	856.654	113	49.1824
NM_001168700.1	993	705.725	0	0
NM_001170972.1	1128	840.654	276	122.413
NM_001170973.1	1131	843.654	2063	911.741
NM_001170974.1	1454	1166.65	3780.84	1208.32
NM_001171006.1	3549	3261.65	30.5579	3.4932
NM_001171051.1	4101	3813.65	0	0
NM_001171108.1	1209	921.654	4.93428	1.99615
NM_001171169.1	1520	1232.65	170.004	51.4228
NM_001172378.1	1201	913.654	109	44.4817
NM_001172379.1	1114	826.654	80	36.083
NM_001172389.1	1026	738.654	150.94	76.1902
NM_001172403.1	1330	1042.65	234.354	83.8046
NM_001172404.1	2427	2139.65	858.087	149.529
NM_001172405.1	228	34.7075	31.92	342.906
NM_001172406.1	908	620.788	66.6465	40.0287
NM_001172718.1	2641	2353.65	262.544	41.5908
NM_001174139.1	720	432.886	0	0
NM_001174140.1	599	312.86	0	0
NM_001174141.1	1037	749.654	9.11	4.531
NM_001174142.1	773	485.841	0	0
