target_id	length	eff_length	est_counts	tpm
NM_001010975.1	1251	1007.27	15233	815.46
NM_001011562.1	863	619.409	75.648	6.58543
NM_001011563.1	2084	1840.27	1933	56.6388
NM_001011564.2	1326	1082.27	267	13.3027
NM_001011565.1	3023	2779.27	89.349	1.7335
NM_001011566.1	1503	1259.27	0	0
NM_001011567.1	4030	3786.27	5.38436	0.0766808
NM_001011568.1	2077	1833.27	4.62429	0.136014
NM_001011570.1	582	340.154	3491	553.4
NM_001011571.1	2093	1849.27	3.27768	0.0955718
NM_001011572.1	2346	2102.27	2605	66.8164
NM_001011573.1	3160	2916.27	12.1239	0.22417
NM_001011574.1	1940	1696.27	1391	44.2177
NM_001011575.1	2163	1919.27	63.5856	1.78643
NM_001011576.1	1195	951.273	42	2.38072
NM_001011577.1	2389	2145.27	277.059	6.96393
NM_001011578.1	5441	5197.27	827	8.58014
NM_001011579.1	1430	1186.27	107014	4864.32
NM_001011580.1	1544	1300.27	11848.9	491.368
NM_001011581.1	2439	2195.27	11.4935	0.282312
NM_001011582.1	356	137.261	4098	1609.87
NM_001011583.2	635	392.452	16016	2200.55
NM_001011584.1	1606	1362.27	0	0
NM_001011585.1	1638	1394.27	39.1538	1.51423
NM_001011586.1	2205	1961.27	0	0
NM_001011587.1	496	256.97	0	0
NM_001011588.1	724	480.575	54	6.05894
NM_001011589.1	624	381.684	310	43.7948
NM_001011590.1	574	332.39	765	124.102
NM_001011591.1	584	342.12	1457	229.639
NM_001011592.1	1590	1346.27	895.942	35.8849
NM_001011593.1	548	306.872	31.6018	5.55288
NM_001011594.1	4195	3951.27	9.20725	0.125649
NM_001011595.1	2818	2574.27	31.4803	0.659399
NM_001011596.1	4100	3856.27	519.65	7.2662
NM_001011597.1	2673	2429.27	232.295	5.15617
NM_001011598.1	1624	1380.27	224	8.7508
NM_001011599.1	1942	1698.27	40678.9	1291.59
NM_001011600.1	2052	1808.27	88	2.62412
NM_001011601.1	1830	1586.27	51293	1743.59
NM_001011602.1	2795	2551.27	27	0.570652
NM_001011603.1	1683	1439.27	601.25	22.5256
NM_001011604.3	685	441.667	763.296	93.1886
NM_001011605.1	1448	1204.27	1535	68.7303
NM_001011606.1	1757	1513.27	161	5.73685
NM_001011607.2	381	156.594	16	5.50948
NM_001011608.1	1873	1629.27	12575	416.178
NM_001011610.1	1612	1368.27	4880.74	192.344
NM_001011611.2	369	147.456	0	0
NM_001011612.1	304	102.122	3	1.58404
NM_001011613.1	710	466.575	93	10.748
NM_001011614.1	688	444.667	0	0
NM_001011615.1	664	420.968	4549	582.682
NM_001011616.2	680	436.711	3920	484.013
NM_001011617.1	374	151.297	1698	605.162
NM_001011618.1	523	282.992	0	0
NM_001011619.1	1559	1315.27	30.9546	1.26904
NM_001011620.1	957	713.347	19.5093	1.47471
NM_001011621.1	3254	3010.27	7.22379	0.129397
NM_001011622.1	1529	1285.27	1706.5	71.5939
NM_001011623.1	3376	3132.27	0	0
NM_001011624.1	4969	4725.27	28.6558	0.327001
NM_001011625.2	1940	1696.27	2.78303	0.088468
NM_001011626.2	755	511.526	719.368	75.8311
NM_001011627.1	2520	2276.27	520	12.3181
NM_001011628.2	1386	1142.27	26.3079	1.24188
NM_001011629.1	14440	14196.3	212.688	0.807853
NM_001011630.1	630	387.491	4189.44	582.987
NM_001011631.1	1741	1497.27	3.53487	0.127303
NM_001011632.2	2009	1765.27	10	0.305459
NM_001011633.1	1533	1289.27	0	0
NM_001011634.2	3754	3510.27	15.9768	0.245422
NM_001011635.1	1447	1203.27	2959	132.601
NM_001011636.1	570	328.423	154	25.2843
NM_001011637.1	1369	1125.27	7.10852	0.340632
NM_001011638.1	584	342.12	0	0
NM_001011639.2	1806	1562.27	15921	549.513
NM_001011640.1	991	747.273	2293	165.459
NM_001011641.1	970	726.347	303.592	22.5378
NM_001011643.1	2378	2134.27	378.983	9.5749
NM_001011644.2	1200	956.273	17.1903	0.969316
NM_001011650.1	2242	1998.27	10	0.269842
NM_001011652.2	969	725.347	6326	470.271
NM_001011653.2	898	654.347	8.97778	0.739819
NM_001011654.2	749	505.526	33.3213	3.55421
NM_001012429.1	672	428.841	3040.65	382.326
NM_001012615.1	1097	853.273	47	2.97012
NM_001012627.1	3153	2909.27	2.46396	0.0456681
NM_001012962.1	3606	3362.27	149	2.38956
NM_001012963.1	502	262.707	1	0.205255
NM_001013006.1	2991	2747.27	0	0
NM_001013359.2	1964	1720.27	59.0111	1.8497
NM_001013361.1	4113	3869.27	5	0.0696795
NM_001014429.1	1427	1183.27	6557.17	298.811
NM_001014430.1	438	203.639	0	0
NM_001014983.1	3250	3006.27	0	0
NM_001014991.1	7242	6998.27	5.86041	0.0451546
NM_001014992.2	2498	2254.27	44.3711	1.06135
NM_001014993.1	1386	1142.27	0	0
NM_001014994.1	1892	1648.27	191.15	6.25331
NM_001024697.1	1793	1549.27	1370	47.6823
