"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0009124",4.00662060446859e-05,12.0314262691378,0.679362611737272,6,23,"nucleoside monophosphate biosynthetic process"
"2","GO:0071704",0.000106297535823329,1.92119339118032,82.4096385542169,105,2790,"organic substance metabolic process"
"3","GO:0008152",0.000106888293342083,2.01816680429397,95.4356781966576,117,3231,"metabolic process"
"4","GO:0009123",0.000162797535778816,8.88207266229899,0.856587640886125,6,29,"nucleoside monophosphate metabolic process"
"5","GO:0009156",0.000227931600176657,11.2902494331066,0.590750097162845,5,20,"ribonucleoside monophosphate biosynthetic process"
"6","GO:0009161",0.000460466208235469,9.40287226001512,0.679362611737272,5,23,"ribonucleoside monophosphate metabolic process"
"7","GO:0006189",0.000473371656115971,33.496644295302,0.177225029148853,3,6,"'de novo' IMP biosynthetic process"
"8","GO:0006188",0.000810472518523498,25.1174496644295,0.206762534006996,3,7,"IMP biosynthetic process"
"9","GO:0046040",0.000810472518523498,25.1174496644295,0.206762534006996,3,7,"IMP metabolic process"
"10","GO:0043968",0.000866892756769578,Inf,0.0590750097162845,2,2,"histone H2A acetylation"
"11","GO:0043170",0.000876119503648094,1.69887098465518,65.5732607850758,85,2220,"macromolecule metabolic process"
"12","GO:0006807",0.0010360925847085,1.6906254157884,71.8352118150019,91,2432,"nitrogen compound metabolic process"
"13","GO:0046112",0.00126873027777218,20.089932885906,0.236300038865138,3,8,"nucleobase biosynthetic process"
"14","GO:0044237",0.00136452241927902,1.67469557072126,76.3839875631559,95,2586,"cellular metabolic process"
"15","GO:0044249",0.00218170607999378,1.70789905768132,33.5841430237077,49,1137,"cellular biosynthetic process"
"16","GO:0043967",0.00255012076116588,66.5733333333333,0.0886125145744267,2,3,"histone H4 acetylation"
"17","GO:0006275",0.00255012076116588,66.5733333333333,0.0886125145744267,2,3,"regulation of DNA replication"
"18","GO:0009113",0.00255012076116588,66.5733333333333,0.0886125145744267,2,3,"purine nucleobase biosynthetic process"
"19","GO:1901576",0.00312794556347253,1.67042036116154,34.1453556160124,49,1156,"organic substance biosynthetic process"
"20","GO:0044238",0.0032793934878441,1.60141639924754,79.1014380101049,96,2678,"primary metabolic process"
"21","GO:0009112",0.00350168690224993,12.5486577181208,0.324912553439565,3,11,"nucleobase metabolic process"
"22","GO:0009168",0.00456856717401914,11.1521252796421,0.354450058297707,3,12,"purine ribonucleoside monophosphate biosynthetic process"
"23","GO:0009127",0.00456856717401914,11.1521252796421,0.354450058297707,3,12,"purine nucleoside monophosphate biosynthetic process"
"24","GO:0009058",0.00457537723331814,1.6304654685671,34.7656432180334,49,1177,"biosynthetic process"
"25","GO:0043412",0.00483865698627462,1.72359489546565,23.5709288767975,36,798,"macromolecule modification"
"26","GO:1901564",0.00746668840378757,1.5415780456103,44.7493198600855,59,1515,"organonitrogen compound metabolic process"
"27","GO:0006890",0.00817425357955904,22.1822222222222,0.147687524290711,2,5,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum"
"28","GO:0007049",0.00844396121826969,2.61423502849156,4.16478818499806,10,141,"cell cycle"
"29","GO:0009167",0.00885404179274403,8.35906040268456,0.443062572872134,3,15,"purine ribonucleoside monophosphate metabolic process"
