target_id	length	eff_length	est_counts	tpm
NM_001010975.1	1251	1018.42	12067	701.998
NM_001011562.1	863	630.56	566.258	53.2051
NM_001011563.1	2084	1851.42	8655	276.966
NM_001011564.2	1326	1093.42	554	30.0183
NM_001011565.1	3023	2790.42	106.65	2.26442
NM_001011566.1	1503	1270.42	0	0
NM_001011567.1	4030	3797.42	0	0
NM_001011568.1	2077	1844.42	9.73731	0.312783
NM_001011570.1	582	350.301	4995	844.81
NM_001011571.1	2093	1860.42	5.12084	0.163078
NM_001011572.1	2346	2113.42	4086	114.545
NM_001011573.1	3160	2927.42	10.2336	0.207114
NM_001011574.1	1940	1707.42	4308	149.486
NM_001011575.1	2163	1930.42	79.4361	2.43798
NM_001011576.1	1195	962.423	104	6.40224
NM_001011577.1	2389	2156.42	297.751	8.18059
NM_001011578.1	5441	5208.42	6768.47	76.9927
NM_001011579.1	1430	1197.42	426208	21088.2
NM_001011580.1	1544	1311.42	72161.7	3260.08
NM_001011581.1	2439	2206.42	0	0
NM_001011582.1	356	142.048	14437	6021.54
NM_001011583.2	635	402.851	35626	5239.47
NM_001011584.1	1606	1373.42	0	0
NM_001011585.1	1638	1405.42	45.8605	1.93329
NM_001011586.1	2205	1972.42	0	0
NM_001011587.1	496	266.087	0	0
NM_001011588.1	724	491.721	30	3.61466
NM_001011589.1	624	391.931	537	81.1765
NM_001011590.1	574	342.301	4	0.692336
NM_001011591.1	584	352.301	0	0
NM_001011592.1	1590	1357.42	884.939	38.6245
NM_001011593.1	548	316.531	1.36825	0.256103
NM_001011594.1	4195	3962.42	4.50675	0.0673857
NM_001011595.1	2818	2585.42	40.3992	0.925776
NM_001011596.1	4100	3867.42	315.724	4.83672
NM_001011597.1	2673	2440.42	110.473	2.68197
NM_001011598.1	1624	1391.42	425	18.0965
NM_001011599.1	1942	1709.42	99272.8	3440.69
NM_001011600.1	2052	1819.42	147	4.78684
NM_001011601.1	1830	1597.42	674895	25031.2
NM_001011602.1	2795	2562.42	75	1.73411
NM_001011603.1	1683	1450.42	477.133	19.4899
NM_001011604.3	685	452.721	1612.33	211.002
NM_001011605.1	1448	1215.42	1850	90.1798
NM_001011606.1	1757	1524.42	85	3.30353
NM_001011607.2	381	162.051	10	3.65606
NM_001011608.1	1873	1640.42	5364	193.73
NM_001011610.1	1612	1379.42	93168.2	4001.61
NM_001011611.2	369	152.095	0	0
NM_001011612.1	304	104.509	0	0
NM_001011613.1	710	477.721	224	27.7804
NM_001011614.1	688	455.721	0	0
NM_001011615.1	664	431.811	676	92.7509
NM_001011616.2	680	447.811	8435	1115.98
NM_001011617.1	374	156.035	1528	580.183
NM_001011618.1	523	292.01	0	0
NM_001011619.1	1559	1326.42	17.4967	0.78152
NM_001011620.1	957	724.496	5.88637	0.481368
NM_001011621.1	3254	3021.42	2.55386	0.0500785
NM_001011622.1	1529	1296.42	2835.45	129.581
NM_001011623.1	3376	3143.42	0	0
NM_001011624.1	4969	4736.42	24.6253	0.308032
NM_001011625.2	1940	1707.42	0	0
NM_001011626.2	755	522.62	1286.75	145.872
NM_001011627.1	2520	2287.42	754	19.5294
NM_001011628.2	1386	1153.42	58.8263	3.02168
NM_001011629.1	14440	14207.4	181.551	0.757091
NM_001011630.1	630	397.851	6525.55	971.766
NM_001011631.1	1741	1508.42	1.11325	0.0437255
NM_001011632.2	2009	1776.42	7.26624	0.242342
NM_001011633.1	1533	1300.42	7.13519	0.325077
NM_001011634.2	3754	3521.42	5.39111	0.0907038
NM_001011635.1	1447	1214.42	2009	98.011
NM_001011636.1	570	338.369	165	28.8907
NM_001011637.1	1369	1136.42	4.05014	0.211152
NM_001011638.1	584	352.301	15	2.52256
NM_001011639.2	1806	1573.42	13519	509.054
NM_001011640.1	991	758.423	3179	248.338
NM_001011641.1	970	737.423	181.326	14.5683
NM_001011643.1	2378	2145.42	258.54	7.1397
NM_001011644.2	1200	967.423	14.5097	0.888603
NM_001011650.1	2242	2009.42	17	0.501236
NM_001011652.2	969	736.423	5953	478.931
NM_001011653.2	898	665.496	4.57582	0.40737
NM_001011654.2	749	516.62	18	2.06427
NM_001012429.1	672	439.811	4503.69	606.691
NM_001012615.1	1097	864.423	48	3.28988
NM_001012627.1	3153	2920.42	4.6735	0.0948116
NM_001012962.1	3606	3373.42	100	1.75628
NM_001012963.1	502	271.816	4	0.871865
NM_001013006.1	2991	2758.42	0	0
NM_001013359.2	1964	1731.42	28.1296	0.962554
NM_001013361.1	4113	3880.42	6	0.0916088
NM_001014429.1	1427	1194.42	47769.6	2369.51
NM_001014430.1	438	211.377	0	0
NM_001014983.1	3250	3017.42	0	0
NM_001014991.1	7242	7009.42	0	0
NM_001014992.2	2498	2265.42	64.5276	1.68757
NM_001014993.1	1386	1153.42	0	0
NM_001014994.1	1892	1659.42	127.373	4.54764
NM_001024697.1	1793	1560.42	1463	55.5478
NM_001032361.1	3585	3352.42	0	0
NM_001037318.2	2515	2282.42	9.43407	0.244888
NM_001039968.1	1349	1116.42	1	0.0530684
NM_001040203.1	644	411.811	11.7959	1.69707
NM_001040204.1	793	560.62	110.96	11.7264
NM_001040205.1	698	465.721	2229	283.563
NM_001040206.1	682	449.811	16933.1	2230.34
NM_001040207.1	1179	946.423	11171	699.313
NM_001040208.1	582	350.301	165	27.9066
NM_001040209.1	588	356.301	594.982	98.9353
NM_001040220.1	483	253.371	7	1.63684
NM_001040221.1	459	230.851	13397.8	3438.5
NM_001040223.1	555	323.467	26100	4780.53
NM_001040224.1	399	177.132	67	22.41
NM_001040225.1	407	183.968	0	0
NM_001040226.1	432	206.272	21	6.03177
NM_001040227.1	724	491.721	461.925	55.6568
NM_001040229.1	453	225.266	1.53962	0.404932
NM_001040230.1	13107	12874.4	650	2.99124
NM_001040231.1	363	147.472	0	0
NM_001040233.1	1647	1414.42	34090.9	1427.99
NM_001040234.1	1500	1267.42	2780.05	129.956
NM_001040235.2	6077	5844.42	3.13725	0.0318033
NM_001040236.1	1767	1534.42	502	19.3831
NM_001040237.1	5107	4874.42	87.0965	1.05863
NM_001040255.1	1893	1660.42	9.72449	0.346987
NM_001040256.1	767	534.62	192.864	21.3733
NM_001040257.1	1554	1321.42	0	0
NM_001040258.1	1250	1017.42	112.764	6.5665
NM_001040259.1	1743	1510.42	168	6.58985
NM_001040262.2	438	211.377	7	1.96202
NM_001040263.1	1550	1317.42	1008	45.3315
NM_001040264.1	1600	1367.42	291	12.6083
NM_001040265.1	1689	1456.42	133.223	5.41947
NM_001040266.2	1599	1366.42	0	0
NM_001040267.1	1895	1662.42	9.88257	0.352203
NM_001040269.1	1397	1164.42	4.66402	0.237309
NM_001040270.1	509	278.238	0	0
NM_001040277.1	2150	1917.42	44.685	1.38073
NM_001040681.1	2499	2266.42	100	2.61411
NM_001042458.1	1737	1504.42	8.00785	0.315363
NM_001042460.1	1794	1561.42	37.0277	1.40498
NM_001077808.1	5328	5095.42	29.1953	0.339468
NM_001077809.1	1344	1111.42	0	0
NM_001077810.1	354	140.499	191	80.5427
NM_001077811.1	1287	1054.42	0	0
NM_001077812.1	1470	1237.42	0	0
NM_001077813.1	3226	2993.42	85.9044	1.70025
NM_001077814.1	387	167.107	5.03758	1.78604
NM_001077815.1	1855	1622.42	0	0
NM_001077816.1	1530	1297.42	0	0
NM_001077817.1	1194	961.423	4	0.246496
NM_001077818.1	1707	1474.42	0	0
NM_001077819.1	378	159.428	5.70297	2.11935
NM_001077820.1	351	138.038	446	191.427
NM_001077821.1	4097	3864.42	3	0.045994
NM_001077822.1	1533	1300.42	0	0
NM_001077823.2	516	285.097	397.415	82.5879
NM_001077824.1	1842	1609.42	0	0
NM_001077825.1	1158	925.423	266	17.0297
NM_001078661.1	315	111.916	1	0.529385
NM_001079560.1	1607	1374.42	1	0.0431067
NM_001079561.1	1701	1468.42	0	0
NM_001080094.2	2123	1890.42	38.4367	1.20463
NM_001080095.1	1590	1357.42	0	0
NM_001080110.1	2703	2470.42	5.11359	0.122637
NM_001080205.1	2713	2480.42	494.421	11.8096
NM_001083630.1	1713	1480.42	141.561	5.66528
NM_001085344.1	515	284.097	1478	308.228
NM_001085345.1	1491	1258.42	15938	750.364
NM_001085346.1	509	278.238	4621.76	984.136
NM_001097154.2	1766	1533.42	6715.34	259.46
NM_001098167.1	767	534.62	211.251	23.4109
NM_001098214.1	1863	1630.42	0	0
NM_001098215.2	2635	2402.42	29.9266	0.738029
NM_001098217.1	2187	1954.42	11.8159	0.358189
NM_001098218.1	2148	1915.42	88.7464	2.74506
NM_001098219.1	2139	1906.42	0	0
NM_001098220.1	1806	1573.42	0	0
NM_001098221.1	1763	1530.42	0	0
NM_001098223.1	1436	1203.42	3	0.147696
NM_001098224.2	1333	1100.42	348	18.7363
NM_001098228.1	1286	1053.42	121.914	6.85669
NM_001098229.1	1284	1051.42	168	9.46666
NM_001098232.1	1146	913.423	0	0
NM_001098234.1	462	233.639	44.5218	11.29
NM_001098717.1	2199	1966.42	24	0.723101
NM_001101023.1	3033	2800.42	464.641	9.83013
