"","Gene_ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","description"
"1","GeneID_406143",277.403033841429,4.25591222291238,1.10484777772606,3.85203492165379,0.000117140312250788,0.0202909943601031,"defensin 1"
"2","GeneID_494503",65.7110330902742,-4.72923248582903,1.31142631497157,-3.60617476699906,0.000310743894547874,0.0385988309013395,"troponin C type IIa"
"3","GeneID_677673",42326.5995534246,-4.22622353290329,1.12736676355398,-3.74875654448097,0.000177713491864305,0.0270282783780821,"odorant binding protein 14"
"4","GeneID_724556",140.745202866614,-4.28967815821648,1.23366763752399,-3.47717491140967,0.000506727129778808,0.0495134316193493,"cuticular protein 17"
"5","GeneID_724777",194.189731148722,-4.30131897601385,1.14824594251116,-3.7459910083436,0.00017968302689576,0.0270282783780821,"cuticular protein 14"
"6","GeneID_725256",3422.10576142218,-5.33879866679072,1.24173839753771,-4.29945524546652,1.71218445976858e-05,0.00637517179744264,"cuticular protein 12"
"7","GeneID_725300",658.044477354757,-6.04432672381056,1.51486327249825,-3.99001469871437,6.60692007587028e-05,0.0130069064286095,"cuticular protein 13"
"8","LOC100576165",167.316650047541,4.47730961176356,1.28058414685961,3.4963025450091,0.000471753490995191,0.0490361065241937,"uncharacterized LOC100576165"
"9","LOC100576263",25.5821072961613,-19.479600838383,2.6361106528578,-7.38952320429539,1.47356251131558e-13,1.14849350722986e-09,"uncharacterized LOC100576263"
"10","LOC100576462",103.662138800184,-4.30381250984743,1.00278705802105,-4.29185087244824,1.77189938782669e-05,0.00637517179744264,"odorant receptor Or1"
"11","LOC100576478",1887.93726453862,-4.31447778711432,0.861463493812786,-5.00831180671244,5.49095286589408e-07,0.000716157527534235,"uncharacterized LOC100576478, transcript variant X2"
"12","LOC100576828",80.6694684452735,4.78231891163906,1.28592324512842,3.71897695275075,0.000200031300182589,0.0282044133257451,"protein maelstrom homolog, transcript variant X3"
"13","LOC100576847",272.386781046135,-3.1414294629119,0.839906745002456,-3.7402122099909,0.000183864957325872,0.0270282783780821,"cytochrome c oxidase subunit 6B1"
"14","LOC100576983",166.652075935034,4.20488502599327,1.18163683944984,3.55852567016361,0.000372942346846134,0.0427613235933249,"uncharacterized LOC100576983, transcript variant X1"
"15","LOC100577098",94.7001099810957,-4.45440144886025,1.24905367706372,-3.56622099646803,0.000362165995321831,0.0426934607698525,"enolase-phosphatase E1, transcript variant X1"
"16","LOC100577423",99.305419019345,-7.77336203651311,1.90404472525814,-4.08255222862964,4.45437970384997e-05,0.0112459221313624,"methyltransferase-like protein 4"
"17","LOC100577520",166.590548018761,4.92443140701103,1.21463310826408,4.05425422171217,5.02944978373279e-05,0.0114081041398843,"uncharacterized protein C19orf47 homolog"
"18","LOC100577751",1676.08176513522,-3.82851091615745,0.959104665993713,-3.99175507314501,6.55860927336891e-05,0.0130069064286095,"LIM/homeobox protein Lhx5, transcript variant X3"
"19","LOC100578243",943.396116087672,7.92047099095239,1.07967810202055,7.33595594476702,2.20144433051535e-13,1.14849350722986e-09,"proteasome subunit alpha type-6"
"20","LOC100578721",504.695341595686,6.02791314164915,1.73935443350783,3.46560368923338,0.000529042482546018,0.0497299933593257,"TBC1 domain family member 20, transcript variant X2"
"21","LOC100578875",220.137317833481,-4.34681377309408,1.17534851775024,-3.69831901554988,0.000217032014689509,0.0297962110693465,"beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase, transcript variant X1"
"22","LOC100578881",40.623033949453,17.2696332294232,4.12073065665351,4.19091531778203,2.77831348684342e-05,0.00852615380050712,"histone H3.3-like type 1"
"23","LOC102653963",80.2723195031999,-6.46611920428905,1.84536770649655,-3.50397331736397,0.000458371283177675,0.0488025098844476,"uncharacterized LOC102653963"
"24","LOC102654090",104.025725314528,4.12467896664415,1.18821087472669,3.47133581620594,0.000517875912742702,0.0495735529684161,"apoptogenic protein 1, mitochondrial"
"25","LOC102654405",16642.096815892,-6.94401340991699,1.39438559846218,-4.97998072955952,6.35906048463509e-07,0.000737227078852028,"uncharacterized LOC102654405"
"26","LOC102654463",1066.95448434139,-3.51378367277677,0.813955754957006,-4.31692220538741,1.58219889843327e-05,0.0063494858870203,"uncharacterized LOC102654463"
"27","LOC102654517",92.1388149406251,6.01178943615565,1.59585876120894,3.76711873399211,0.000165142470823862,0.0261075233420633,"uncharacterized LOC102654517"
"28","LOC102654763",26.8957377738612,-10.8453706396033,2.21569686736607,-4.89478989628027,9.84108100816488e-07,0.000860662877865082,"uncharacterized LOC102654763, transcript variant X1"
"29","LOC102655764",21.6701336907492,17.9429062853343,4.49326028715113,3.99329331902796,6.5161878464128e-05,0.0130069064286095,"uncharacterized LOC102655764"
"30","LOC102656417",36.5812677074087,18.1333875921321,2.64766462716876,6.84882345220693,7.44598193553763e-12,2.58971251717999e-08,"uncharacterized LOC102656417"
"31","LOC102656594",178.018052604957,-5.90045925815675,1.53321560784455,-3.84842107526665,0.00011888158500751,0.0202909943601031,"uncharacterized LOC102656594"
"32","LOC102656709",17.1941682405887,6.98964777440246,1.7925246003354,3.89933157575335,9.64586067381342e-05,0.017063401639927,"uncharacterized LOC102656709"
"33","LOC102656779",140.401856788361,-8.68636283460958,1.76319567268007,-4.92648829009785,8.37206271110161e-07,0.000860662877865082,"uncharacterized LOC102656779"
"34","LOC107964213",57.8052585902234,4.3535874841416,1.25191567118127,3.47754052797637,0.000506036543590616,0.0495134316193493,"phosphorylase b kinase gamma catalytic chain, skeletal muscle/heart isoform, transcript variant X1"
"35","LOC107964233",470.794315587483,-3.33516230619183,0.955078288129718,-3.49203028447324,0.000479363893566011,0.0490361065241937,"uncharacterized LOC107964233"
"36","LOC107964400",19.1737735174308,-6.64397824263346,1.83101767216021,-3.62857133694127,0.000284994002989417,0.0362637491120924,"integrin alpha-8-like"
"37","LOC107964495",70.9828664447926,-6.42732657623851,1.38054034913903,-4.65566006835433,3.22944389373816e-06,0.0016848008793632,"uncharacterized LOC107964495"
"38","LOC107964622",88.4039177685887,4.25709552788145,1.17134449863705,3.63436677496238,0.00027866420520471,0.0358960779889623,"uncharacterized LOC107964622"
"39","LOC107964857",2175.39756282063,-4.26971583476772,1.04919155750979,-4.0695293478168,4.71082056184636e-05,0.0112767749290078,"uncharacterized LOC107964857"
"40","LOC107965022",89.1036467642381,-4.44517626621431,1.26501289473718,-3.51393751376568,0.00044151666020796,0.0480988607172117,"thyroid adenoma-associated protein homolog"
"41","LOC107965474",109.698178520092,-6.51853967169923,1.82981056916212,-3.56241229641826,0.000367462686710331,0.0426934607698525,"uncharacterized LOC107965474, transcript variant X2"
"42","LOC107965509",117.933067497131,6.41059832556255,1.31752458264233,4.86563849359525,1.14087887081086e-06,0.000860662877865082,"uncharacterized LOC107965509"
"43","LOC113218559",85.0156248717819,-4.74538613536805,1.20655971540514,-3.93298903881821,8.38960648000249e-05,0.0156316346450618,"solute carrier family 52, riboflavin transporter, member 3-A-like"
"44","LOC113218574",242.782911973642,-7.63061199228427,1.80367315135235,-4.23059576318637,2.33073192004098e-05,0.00784479253345407,"mucin-2-like"
"45","LOC113218713",15.3063607645231,21.676420349237,4.49146014369726,4.82614108902979,1.39203910131232e-06,0.000968302398872847,"structural maintenance of chromosomes protein 1A-like"
"46","LOC113218760",46.8386777651662,19.0611758959816,4.21913602676863,4.5177912669908,6.24880382748723e-06,0.00283478344069573,"probable galactose-1-phosphate uridylyltransferase"
"47","LOC113219028",313.534703542788,4.52606784640975,1.26661672337442,3.57335235109778,0.000352440006440042,0.0422684945654643,"pancreatic triacylglycerol lipase-like"
"48","LOC113219069",12.8160006185682,16.2744675327323,3.15632332657663,5.15614715251106,2.52082820568982e-07,0.000375747449973822,"uncharacterized LOC113219069"
"49","LOC113219265",1544.25927727517,-5.6350604597083,1.0611239836623,-5.31046375962571,1.09346627314524e-07,0.000190153784899957,"trypsin-1-like"
"50","LOC406144",11273.0864185977,5.34068843584044,1.12973470424292,4.72738282340317,2.27432230078378e-06,0.001318348827021,"abaecin"
"51","LOC406147",206311.677551339,-5.2208274012074,0.973239523811116,-5.36438078548548,8.1227385792623e-08,0.000169505308672046,"short-chain dehydrogenase/reductase"
"52","LOC408301",327.033538540123,3.35670943346605,0.930494011603134,3.6074487225155,0.000309222623961957,0.0385988309013395,"type 1 phosphatidylinositol 4,5-bisphosphate 4-phosphatase"
"53","LOC408452",130.939656788158,-3.71866663758191,1.01937914048246,-3.64797207427838,0.000264318358823525,0.0344737219495583,"cytochrome P450 9e2"
"54","LOC408643",227.761592525498,-3.89196075975444,0.974494575486084,-3.99382496081428,6.50158682281165e-05,0.0130069064286095,"uncharacterized LOC408643, transcript variant X1"
"55","LOC408867",1968.94808873968,-2.81335090888759,0.755398150487873,-3.72432856377871,0.000195835738278713,0.0280102605250423,"alpha,alpha-trehalose-phosphate synthase [UDP-forming], transcript variant X2"
"56","LOC409217",50.171533290106,-5.05244958046623,1.28895584318707,-3.91980036179794,8.86223493987299e-05,0.0162225542741465,"guanine nucleotide exchange factor DBS, transcript variant X4"
"57","LOC409388",318.003158281337,5.295199871606,1.08882189579589,4.86323786475232,1.15480930516687e-06,0.000860662877865082,"ras-related protein Rab-18-B, transcript variant X2"
"58","LOC410526",43.8511787300548,-4.10513518657634,1.15253076802848,-3.56184433461902,0.000368258718543868,0.0426934607698525,"serine protease 42, transcript variant X2"
"59","LOC410638",113.107223345428,-5.86518855172815,1.26327035758995,-4.64286090185609,3.43617696289517e-06,0.00170728906813563,"aromatic-L-amino-acid decarboxylase"
"60","LOC411073",130.8918990541,-6.80504823016698,1.85237424403353,-3.67368972662298,0.000239073012451281,0.0319806129732906,"cilia- and flagella-associated protein 57"
"61","LOC411435",326.528651791657,4.55634195457116,1.26714510854961,3.59575389103337,0.000323453488306846,0.0392431825231818,"coiled-coil domain-containing protein 50"
"62","LOC411619",207.830010719987,4.12980504531142,1.17601079928169,3.51170673588534,0.000445239016900631,0.0480988607172117,"double-strand-break repair protein rad21 homolog, transcript variant X1"
"63","LOC411962",97.5022580742667,5.53713201264025,1.38729445961206,3.9913170374721,6.57073706034818e-05,0.0130069064286095,"uncharacterized LOC411962, transcript variant X2"
"64","LOC412276",116.048233680158,6.03421229047391,1.45493085675388,4.14742203209364,3.36239919025912e-05,0.0092324403029378,"epimerase family protein SDR39U1"
"65","LOC412619",1336.46455945241,3.09746926581108,0.821845489492449,3.76891922558825,0.000163955930324734,0.0261075233420633,"amidophosphoribosyltransferase, transcript variant X1"
"66","LOC413173",698.641359901389,4.23542711887505,1.21491308407621,3.48619763371433,0.000489938898886839,0.0492874654946714,"THO complex subunit 3"
"67","LOC413332",582.370939196483,-3.43858894263645,0.906704834627922,-3.79240168499545,0.000149197325005402,0.0243238263922869,"spectrin beta chain, non-erythrocytic 5, transcript variant X2"
"68","LOC413437",65.4454491498778,4.83252095553045,1.34212097121776,3.60065974615218,0.000317410738549223,0.0389631017179129,"protein unc-119 homolog B"
"69","LOC413620",71.0141768382519,-5.50093713016634,1.47078424167192,-3.74013874660034,0.000183918704700386,0.0270282783780821,"uncharacterized LOC413620, transcript variant X1"
"70","LOC413934",125.86440160528,4.3728803327298,1.25873510587102,3.4740274679984,0.000512708544961559,0.0495333422048973,"sodium-independent sulfate anion transporter, transcript variant X6"
"71","LOC551252",1817.62801291271,4.14157294728668,0.878368388007471,4.71507513684731,2.41621569410151e-06,0.0013268839238029,"tropomyosin"
"72","LOC551259",3970.98898148405,-3.25054890405977,0.889379120100468,-3.65485182932176,0.000257330552514074,0.0339871770244538,"titin, transcript variant X29"
"73","LOC551654",21.0594836395227,7.49507689942054,2.14525761328956,3.49378874266178,0.000476217696854137,0.0490361065241937,"uncharacterized protein C45G9.7"
"74","LOC551722",129.321541456251,-3.73872245751819,0.926398493140775,-4.03576051256601,5.44257112223539e-05,0.0120825078913626,"diacylglycerol kinase epsilon, transcript variant X2"
"75","LOC551831",185.714066044809,3.839199909539,0.923124814001499,4.15891746306449,3.19759405950932e-05,0.0092324403029378,"histone deacetylase complex subunit SAP30 homolog, transcript variant X1"
"76","LOC551984",250.561843813656,-4.27157299837164,1.21677589502024,-3.51056674927027,0.000447152529190103,0.0480988607172117,"coiled-coil domain-containing protein R3HCC1L, transcript variant X1"
"77","LOC551998",377.25677604741,5.16532206723154,1.48195745645484,3.48547257192396,0.000491268584574068,0.0492874654946714,"cell death-inducing p53-target protein 1, transcript variant X2"
"78","LOC552016",164.414168379595,4.07540662097576,0.971437702258228,4.19523208899754,2.72592320228015e-05,0.00852615380050712,"mitochondrial 2-oxoglutarate/malate carrier protein"
"79","LOC552066",834.111469166511,-3.90021490049222,0.953979385292271,-4.08836392129932,4.34426261772215e-05,0.0112459221313624,"FAD-dependent oxidoreductase domain-containing protein 1, transcript variant X2"
"80","LOC552260",120.047977931298,5.97924797655836,1.53343090352019,3.89926142927745,9.64865532639156e-05,0.017063401639927,"U6 snRNA-associated Sm-like protein LSm1"
"81","LOC552301",2233.89160660228,-4.13142762581823,1.07450428999888,-3.84496149924402,0.000120571367675522,0.0202909943601031,"chymotrypsin-1"
"82","LOC552334",490.197070268958,4.6489075457583,1.08296673783192,4.29275192243237,1.76472143291035e-05,0.00637517179744264,"splicing factor 3A subunit 2"
"83","LOC552483",111.511243058659,-8.01801033225833,2.15297387473876,-3.72415588797204,0.000195969811992341,0.0280102605250423,"ankyrin repeat domain-containing protein 54"
"84","LOC552499",261.826128485475,4.78919595100663,1.1798965490843,4.0589964897545,4.92840543990692e-05,0.0114081041398843,"ubiquitin domain-containing protein UBFD1, transcript variant X1"
"85","LOC552545",818.586286444959,-2.66092161107632,0.722890924896231,-3.6809448278221,0.000232371286840431,0.0314878182713384,"division abnormally delayed protein, transcript variant X1"
"86","LOC552812",170.941735097335,4.21044478883451,1.06230329419175,3.96350534904253,7.38572079093093e-05,0.0142708538393654,"serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A"
"87","LOC552830",625.565176689102,4.65841887011271,1.22100181645496,3.81524319401744,0.000136048878953537,0.0225322857619239,"alpha-soluble NSF attachment protein"
"88","LOC724179",186.94952488587,3.86590582469679,0.929886654500466,4.15739467384178,3.21897603733864e-05,0.0092324403029378,"ribosomal protein S6 kinase delta-1, transcript variant X1"
"89","LOC724328",108.35934354509,5.54244955023525,1.30738300509688,4.23934648731689,2.24171429505429e-05,0.00779668231819884,"arrestin domain-containing protein 17"
"90","LOC724385",382.80408856535,-3.24078340490488,0.741113556018165,-4.37285673509586,1.22631202792698e-05,0.00511813587975604,"uncharacterized LOC724385, transcript variant X2"
